Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,Gender,Ages
Italy,ITA,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.36,male, age 60-64
Italy,ITA,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.27,male, age 60-64
Italy,ITA,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.23,male, age 60-64
Italy,ITA,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.15,male, age 60-64
Italy,ITA,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.13,male, age 60-64
Italy,ITA,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.11,male, age 60-64
Italy,ITA,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.1,male, age 60-64
Italy,ITA,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.06,male, age 60-64
Italy,ITA,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.06,male, age 60-64
Italy,ITA,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.32,female, age 60-64
Italy,ITA,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.21,female, age 60-64
Italy,ITA,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.18,female, age 60-64
Italy,ITA,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.1,female, age 60-64
Italy,ITA,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.09,female, age 60-64
Italy,ITA,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.06,female, age 60-64
Italy,ITA,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.05,female, age 60-64
Italy,ITA,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.02,female, age 60-64
Italy,ITA,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.02,female, age 60-64
