Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,Gender,Ages
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,0.32,male, age 25-29
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.97,female, age 25-29
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.01,female, age 25-29
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.16,female, age 25-29
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.7,female, age 25-29
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.53,female, age 25-29
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.52,female, age 25-29
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.45,female, age 25-29
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.5,female, age 25-29
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.29,female, age 25-29
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.15,male, age 30-34
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.17,male, age 30-34
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.05,male, age 30-34
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.82,male, age 30-34
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.58,male, age 30-34
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.57,male, age 30-34
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.6,male, age 30-34
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.46,male, age 30-34
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.32,male, age 30-34
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.31,female, age 30-34
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.33,female, age 30-34
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.2,female, age 30-34
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.86,female, age 30-34
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.56,female, age 30-34
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.55,female, age 30-34
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.51,female, age 30-34
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.41,female, age 30-34
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.3,female, age 30-34
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.17,male, age 35-39
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.14,male, age 35-39
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.04,male, age 35-39
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.85,male, age 35-39
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.61,male, age 35-39
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.6,male, age 35-39
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.59,male, age 35-39
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.37,male, age 35-39
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.17,male, age 35-39
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.31,female, age 35-39
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.28,female, age 35-39
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.14,female, age 35-39
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.9,female, age 35-39
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.54,female, age 35-39
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.51,female, age 35-39
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.51,female, age 35-39
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.32,female, age 35-39
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.13,female, age 35-39
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.21,male, age 40-44
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.18,male, age 40-44
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.07,male, age 40-44
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.76,male, age 40-44
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.64,male, age 40-44
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.59,male, age 40-44
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.42,male, age 40-44
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.29,male, age 40-44
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.16,male, age 40-44
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.36,female, age 40-44
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.32,female, age 40-44
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.19,female, age 40-44
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.73,female, age 40-44
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.57,female, age 40-44
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.51,female, age 40-44
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.34,female, age 40-44
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.23,female, age 40-44
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.12,female, age 40-44
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,1.07,male, age 45-49
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,1.02,male, age 45-49
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.88,male, age 45-49
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.79,male, age 45-49
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.55,male, age 45-49
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.43,male, age 45-49
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.4,male, age 45-49
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.21,male, age 45-49
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.16,male, age 45-49
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,1.17,female, age 45-49
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,1.1,female, age 45-49
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.89,female, age 45-49
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.77,female, age 45-49
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.46,female, age 45-49
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.36,female, age 45-49
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.31,female, age 45-49
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.15,female, age 45-49
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.13,female, age 45-49
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,1.1,male, age 50-54
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,1.06,male, age 50-54
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.92,male, age 50-54
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.68,male, age 50-54
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.56,male, age 50-54
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.42,male, age 50-54
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.25,male, age 50-54
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.21,male, age 50-54
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.17,male, age 50-54
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,1.22,female, age 50-54
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,1.15,female, age 50-54
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.94,female, age 50-54
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.62,female, age 50-54
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.47,female, age 50-54
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.32,female, age 50-54
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.17,female, age 50-54
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.15,female, age 50-54
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.13,female, age 50-54
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.89,male, age 55-59
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.87,male, age 55-59
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.8,male, age 55-59
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.58,male, age 55-59
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.38,male, age 55-59
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.26,male, age 55-59
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.25,male, age 55-59
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.18,male, age 55-59
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.16,male, age 55-59
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.88,female, age 55-59
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.85,female, age 55-59
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.75,female, age 55-59
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.5,female, age 55-59
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.29,female, age 55-59
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.19,female, age 55-59
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.18,female, age 55-59
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.13,female, age 55-59
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.12,female, age 55-59
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.93,male, age 60-64
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.86,male, age 60-64
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.6,male, age 60-64
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.36,male, age 60-64
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.29,male, age 60-64
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.26,male, age 60-64
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.19,male, age 60-64
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.17,male, age 60-64
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.16,male, age 60-64
Finland,FIN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.93,female, age 60-64
Finland,FIN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.84,female, age 60-64
Finland,FIN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.53,female, age 60-64
Finland,FIN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.27,female, age 60-64
Finland,FIN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.21,female, age 60-64
Finland,FIN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.19,female, age 60-64
Finland,FIN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.13,female, age 60-64
Finland,FIN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.12,female, age 60-64
Finland,FIN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.12,female, age 60-64
