Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,Gender,Ages
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 20-24, female",BAR.TER.SCHL.2024.FE,1.13,female, age 20-24
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 20-24, female",BAR.TER.SCHL.2024.FE,0.93,female, age 20-24
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 20-24, female",BAR.TER.SCHL.2024.FE,0.49,female, age 20-24
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 20-24, female",BAR.TER.SCHL.2024.FE,0.5,female, age 20-24
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.81,male, age 25-29
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.81,male, age 25-29
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.65,male, age 25-29
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.53,male, age 25-29
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.38,male, age 25-29
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,1.38,male, age 25-29
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,0.83,male, age 25-29
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,0.84,male, age 25-29
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, total",BAR.TER.SCHL.2529,0.32,male, age 25-29
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,2.0,female, age 25-29
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,2.02,female, age 25-29
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.76,female, age 25-29
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.57,female, age 25-29
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.34,female, age 25-29
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,1.32,female, age 25-29
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.57,female, age 25-29
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.57,female, age 25-29
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 25-29, female",BAR.TER.SCHL.2529.FE,0.08,female, age 25-29
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.79,male, age 30-34
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.61,male, age 30-34
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.55,male, age 30-34
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.39,male, age 30-34
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,1.4,male, age 30-34
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.86,male, age 30-34
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.84,male, age 30-34
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.41,male, age 30-34
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, total",BAR.TER.SCHL.3034,0.32,male, age 30-34
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.99,female, age 30-34
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.71,female, age 30-34
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.6,female, age 30-34
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.35,female, age 30-34
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,1.35,female, age 30-34
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.71,female, age 30-34
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.57,female, age 30-34
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.17,female, age 30-34
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 30-34, female",BAR.TER.SCHL.3034.FE,0.08,female, age 30-34
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.57,male, age 35-39
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.56,male, age 35-39
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.4,male, age 35-39
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,1.4,male, age 35-39
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.9,male, age 35-39
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.87,male, age 35-39
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.49,male, age 35-39
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.41,male, age 35-39
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, total",BAR.TER.SCHL.3539,0.21,male, age 35-39
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.64,female, age 35-39
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.61,female, age 35-39
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.34,female, age 35-39
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,1.34,female, age 35-39
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.74,female, age 35-39
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.71,female, age 35-39
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.25,female, age 35-39
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.18,female, age 35-39
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 35-39, female",BAR.TER.SCHL.3539.FE,0.03,female, age 35-39
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.56,male, age 40-44
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.4,male, age 40-44
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,1.4,male, age 40-44
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.86,male, age 40-44
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.9,male, age 40-44
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.5,male, age 40-44
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.49,male, age 40-44
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.29,male, age 40-44
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, total",BAR.TER.SCHL.4044,0.19,male, age 40-44
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.62,female, age 40-44
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.35,female, age 40-44
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,1.34,female, age 40-44
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.71,female, age 40-44
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.74,female, age 40-44
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.32,female, age 40-44
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.26,female, age 40-44
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.09,female, age 40-44
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 40-44, female",BAR.TER.SCHL.4044.FE,0.03,female, age 40-44
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,1.39,male, age 45-49
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,1.39,male, age 45-49
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.82,male, age 45-49
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.85,male, age 45-49
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.51,male, age 45-49
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.5,male, age 45-49
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.35,male, age 45-49
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.26,male, age 45-49
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, total",BAR.TER.SCHL.4549,0.08,male, age 45-49
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,1.34,female, age 45-49
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,1.33,female, age 45-49
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.68,female, age 45-49
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.7,female, age 45-49
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.34,female, age 45-49
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.31,female, age 45-49
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.14,female, age 45-49
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.08,female, age 45-49
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 45-49, female",BAR.TER.SCHL.4549.FE,0.01,female, age 45-49
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,1.38,male, age 50-54
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.79,male, age 50-54
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.82,male, age 50-54
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.46,male, age 50-54
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.51,male, age 50-54
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.36,male, age 50-54
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.31,male, age 50-54
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.15,male, age 50-54
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, total",BAR.TER.SCHL.5054,0.08,male, age 50-54
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,1.33,female, age 50-54
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.66,female, age 50-54
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.68,female, age 50-54
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.3,female, age 50-54
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.34,female, age 50-54
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.18,female, age 50-54
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.12,female, age 50-54
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.05,female, age 50-54
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 50-54, female",BAR.TER.SCHL.5054.FE,0.01,female, age 50-54
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.77,male, age 55-59
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.79,male, age 55-59
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.42,male, age 55-59
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.45,male, age 55-59
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.38,male, age 55-59
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.35,male, age 55-59
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.21,male, age 55-59
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.15,male, age 55-59
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, total",BAR.TER.SCHL.5559,0.07,male, age 55-59
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.64,female, age 55-59
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.65,female, age 55-59
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.27,female, age 55-59
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.3,female, age 55-59
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.2,female, age 55-59
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.16,female, age 55-59
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.08,female, age 55-59
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.05,female, age 55-59
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 55-59, female",BAR.TER.SCHL.5559.FE,0.01,female, age 55-59
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.78,male, age 60-64
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.4,male, age 60-64
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.42,male, age 60-64
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.32,male, age 60-64
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.35,male, age 60-64
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.24,male, age 60-64
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.22,male, age 60-64
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.11,male, age 60-64
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, total",BAR.TER.SCHL.6064,0.07,male, age 60-64
Japan,JPN,2010.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.64,female, age 60-64
Japan,JPN,2005.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.26,female, age 60-64
Japan,JPN,2000.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.27,female, age 60-64
Japan,JPN,1995.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.16,female, age 60-64
Japan,JPN,1990.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.17,female, age 60-64
Japan,JPN,1985.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.11,female, age 60-64
Japan,JPN,1980.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.08,female, age 60-64
Japan,JPN,1975.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.03,female, age 60-64
Japan,JPN,1970.0,"Barro-Lee: Average years of tertiary schooling, age 60-64, female",BAR.TER.SCHL.6064.FE,0.01,female, age 60-64
